200, PA4-H-Unknown-Output.txt
21.252, 20.280, -27.546, 21.252, 20.281, -27.548, 0.001
-29.409, 6.744, -15.398, -29.409, 6.748, -15.393, 0.006
-38.470, -18.627, -14.558, -38.471, -18.627, -14.558, 0.001
32.234, 11.697, 13.370, 32.237, 11.699, 13.374, 0.006
-7.037, 10.923, 5.016, -7.028, 10.914, 5.019, 0.013
24.182, 0.146, 33.431, 24.184, 0.145, 33.431, 0.002
11.597, 23.154, 26.678, 11.597, 23.166, 26.679, 0.012
4.343, -7.042, 38.969, 4.344, -7.036, 38.969, 0.006
-38.038, -8.636, -41.929, -38.032, -8.637, -41.924, 0.008
21.234, -13.164, -19.103, 21.242, -13.149, -19.105, 0.017
4.496, -3.324, -23.827, 4.499, -3.323, -23.831, 0.005
-3.945, -14.384, -40.380, -3.942, -14.384, -40.383, 0.004
19.741, 11.121, 62.808, 20.197, 11.108, 62.562, 0.518
3.999, 0.052, 63.345, 3.999, 0.052, 63.347, 0.002
11.885, 22.449, 31.823, 11.886, 22.448, 31.823, 0.002
-7.870, 24.284, 21.278, -7.870, 24.285, 21.278, 0.001
-12.706, 4.851, 5.066, -12.700, 4.847, 5.066, 0.007
16.105, -5.476, 35.133, 16.106, -5.481, 35.133, 0.004
-36.018, -26.505, -22.765, -36.013, -26.499, -22.766, 0.008
11.672, 19.441, -17.142, 11.663, 19.445, -17.142, 0.009
-18.728, 7.312, -39.823, -18.728, 7.312, -39.822, 0.000
-25.279, -31.981, -21.511, -25.280, -31.987, -21.509, 0.006
-8.911, 2.985, 25.479, -8.909, 2.986, 25.478, 0.003
10.668, 21.710, 41.130, 10.666, 21.718, 41.132, 0.008
-14.577, 10.617, -30.554, -14.579, 10.612, -30.553, 0.005
-17.988, 1.343, -45.421, -17.988, 1.343, -45.421, 0.000
39.099, 1.766, -10.513, 39.099, 1.766, -10.513, 0.001
-4.141, 23.794, 18.917, -4.142, 23.795, 18.916, 0.002
22.595, 18.899, 26.261, 22.596, 18.900, 26.262, 0.001
-5.541, -1.120, 60.685, -5.522, -1.120, 60.687, 0.019
-6.127, -21.339, -39.373, -6.127, -21.338, -39.372, 0.001
28.877, 14.323, 17.103, 28.879, 14.325, 17.105, 0.004
10.843, -6.030, -22.023, 10.843, -6.028, -22.017, 0.006
-6.683, 23.863, 19.633, -6.682, 23.854, 19.636, 0.009
-10.608, 16.250, 37.396, -10.613, 16.247, 37.402, 0.008
-3.875, 10.404, -3.558, -3.877, 10.408, -3.559, 0.005
20.376, 15.355, 47.205, 20.384, 15.360, 47.207, 0.009
-15.149, -22.323, -9.163, -15.149, -22.324, -9.161, 0.002
-10.061, -25.255, -13.967, -10.060, -25.257, -13.966, 0.002
-7.487, 8.832, -0.688, -7.493, 8.840, -0.689, 0.010
-39.283, -2.704, -37.576, -39.276, -2.706, -37.573, 0.008
-15.351, 3.287, -5.079, -15.348, 3.284, -5.080, 0.004
-0.555, -4.519, -28.476, -0.555, -4.519, -28.476, 0.000
17.344, 20.688, 40.530, 17.345, 20.691, 40.531, 0.003
-2.512, 17.371, 8.457, -2.508, 17.367, 8.461, 0.006
12.117, 23.953, -10.200, 12.114, 23.958, -10.202, 0.006
31.332, 15.370, -21.910, 31.330, 15.370, -21.909, 0.002
10.715, 22.383, -10.159, 10.706, 22.391, -10.163, 0.012
20.112, 24.944, -23.526, 20.115, 24.948, -23.529, 0.005
-13.201, 11.228, 29.429, -13.202, 11.226, 29.429, 0.002
-12.752, -27.674, -38.527, -12.750, -27.677, -38.529, 0.004
-8.366, 7.408, 32.914, -8.366, 7.408, 32.913, 0.000
-4.519, 14.716, 7.924, -4.516, 14.712, 7.928, 0.006
18.626, -1.231, 59.005, 18.631, -1.236, 59.005, 0.007
14.171, 13.130, -22.921, 14.170, 13.129, -22.921, 0.002
28.044, 7.817, -29.996, 28.042, 7.818, -29.991, 0.005
-21.981, -10.439, -49.022, -21.984, -10.435, -49.013, 0.011
26.285, 4.529, 30.175, 26.227, 4.316, 30.337, 0.274
10.867, 23.274, 25.434, 10.867, 23.275, 25.434, 0.001
32.025, 15.450, -20.615, 32.015, 15.347, -20.854, 0.261
-27.294, -20.033, -7.145, -27.295, -20.033, -7.142, 0.003
-39.501, -22.790, -28.431, -39.489, -22.782, -28.428, 0.015
15.472, 25.859, -8.770, 15.470, 25.867, -8.772, 0.008
-25.498, -10.685, -48.629, -25.495, -10.683, -48.624, 0.006
-8.123, -8.696, 9.040, -8.121, -8.693, 9.038, 0.004
3.802, 24.036, 20.256, 3.802, 24.039, 20.256, 0.003
-4.881, 1.844, -29.764, -4.881, 1.844, -29.763, 0.000
-6.484, 11.770, 45.070, -6.481, 11.770, 45.070, 0.003
21.558, 18.934, 29.815, 21.560, 18.937, 29.817, 0.004
13.099, 23.678, 22.392, 13.099, 23.681, 22.392, 0.004
-10.320, 24.803, 24.532, -10.318, 24.795, 24.532, 0.008
-36.045, -20.366, -12.471, -36.049, -20.370, -12.465, 0.008
32.197, 2.406, -25.345, 32.194, 2.406, -25.343, 0.004
-4.404, -3.994, 39.008, -4.408, -3.997, 39.009, 0.005
28.149, 6.934, 24.157, 28.151, 6.934, 24.158, 0.003
-23.726, -32.713, -29.156, -23.725, -32.710, -29.156, 0.002
-35.832, -17.458, -10.486, -35.833, -17.459, -10.485, 0.002
-36.002, -26.806, -27.409, -36.002, -26.806, -27.409, 0.000
