P,215.0,215.0,0.0
P,-215.0,215.0,0.0
P,-215.0,-215.0,0.0
P,215.0,-215.0,0.0
P,0.0,315.0,0.0
P,0.0,-315.0,0.0

A,-37.69459963113526,79.43369913664706,-95.45400303362332
A,66.29449747924754,87.33724383525781,-96.8896025096895
A,-22.14762184791448,61.6542096855428,-99.10419481762918
A,-39.02701507723976,-48.35485559069856,-73.25562433976658
A,-82.40579579518467,-50.205658694147814,-60.0108452715548
A,94.88065144600215,-95.57953824582609,-74.09681485550553
